ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,FCC,HCP,ICOS,DECA,angle_avg,angle_std,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Surf_defects_mol,Surf_micros_mol,Surf_facets_mol,Total_E,Formation_E
2303,723,0,10,659,361,298,9.69E-27,10.2463,14.159,3.9127,12.0899,0.7167,0.0886,-0.2398,7,75,47,13,101,22,105,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2974,12.0305,8.198,0,0,0,0,0,0,36,80,39,97,25,29,333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,332,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36,80,39,97,25,20,1,0,0,0,0,0,0,0,0,2.76055,0.17201,3.39727,2.28391,3393,260,21,0,0,95.8258,34.75532555,9.6085,11.795,6.9597,11,6,8,8,15,14,45,52,39,80,28,39,301,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,12,27,300,13,0,0,0,0,0,0,0,0,11,6,8,8,15,14,45,48,38,76,16,12,1,0,0,0,0,0,0,0,0,0,0,180.862,282.207,-2236.1438,340.5462
2304,723,0,10,664,344,320,9.76E-27,9.7392,15.4889,5.7497,12.2348,1.4107,0.5922,-0.4354,0,220,74,0,220,4,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3042,12.0872,8.3875,0,0,0,0,0,0,18,72,6,216,8,2,310,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,310,32,0,0,0,0,0,0,0,0,0,0,0,0,0,18,72,6,216,8,0,0,0,0,0,0,0,0,0,0,2.7587,0.16309,3.39573,2.22106,3421,270,0,0,0,95.8503,34.96597332,10.244,12.0785,8.2719,1,0,0,1,0,4,24,64,9,210,7,3,311,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,311,30,0,0,0,0,0,0,0,0,1,0,0,1,0,4,24,64,9,210,7,0,0,0,0,0,0,0,0,0,0,0,0,139.267,355.906,-2259.3619,336.8781
2305,723,0,10,664,353,311,9.76E-27,9.9825,14.5077,4.5252,12.1269,1.0402,0.0158,-0.8492,3,121,42,12,132,16,94,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3133,12.1048,8.2797,0,0,0,0,0,4,35,68,30,129,29,19,308,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,306,42,0,0,0,0,0,0,0,0,0,0,0,0,4,35,68,30,129,29,14,2,0,0,0,0,0,0,0,0,2.76349,0.17694,3.39944,2.31957,3424,246,4,0,0,95.7236,34.82129238,10.0301,12.0482,7.7395,5,3,2,2,8,10,42,53,28,126,30,15,301,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,299,39,0,0,0,0,0,0,0,0,5,3,2,2,8,10,42,53,27,126,26,5,2,0,0,0,0,0,0,0,0,0,0,165.573,312.578,-2247.8673,348.3727
2306,723,0,10,665,369,296,9.77E-27,10.2174,14.1915,3.9742,12.1898,0.8189,0.1311,-0.521,23,82,33,23,137,26,94,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3188,12.0542,8.1554,0,0,0,0,0,1,31,61,75,100,14,16,343,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,341,24,0,0,0,0,0,0,0,0,0,0,0,0,1,31,61,75,100,14,12,2,0,0,0,0,0,0,0,0,2.76369,0.17393,3.39729,2.2918,3431,200,71,0,3,95.6943,34.62836189,9.5128,11.477,7.0642,3,2,5,3,16,34,44,77,62,72,16,23,293,15,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,19,12,6,17,292,15,0,0,0,0,0,0,0,0,3,2,2,2,14,33,44,76,43,60,10,6,1,0,0,0,0,0,0,0,0,0,0,143.693,310.563,-2257.3094,342.8406
2307,723,0,10,670,345,325,9.85E-27,9.7402,17.256,7.5158,12.3011,1.4852,0.7808,0.1614,0,211,85,0,213,8,31,66,5,2,0,0,0,0,0,0,0,0,0,0,0,0,10.3015,12.0957,8.3969,0,0,0,0,1,5,3,80,20,199,16,3,308,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,308,35,0,0,0,0,0,0,0,0,0,0,0,1,5,3,80,20,199,16,1,0,0,0,0,0,0,0,0,0,2.76289,0.17242,3.39321,2.29517,3451,253,0,0,0,95.7137,34.97314587,10.1463,12.0696,8.1046,3,2,1,2,3,5,18,67,15,201,10,3,308,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,308,32,0,0,0,0,0,0,0,0,3,2,1,2,3,5,18,67,15,200,9,0,0,0,0,0,0,0,0,0,0,0,0,136.487,361.92,-2270.4017,349.2983
2308,723,0,10,675,358,317,9.92E-27,9.9794,15.6104,5.631,12.3615,1.497,0.4292,-0.7958,0,180,81,5,177,45,36,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3644,12.0978,8.4069,0,0,0,0,0,0,17,56,48,173,23,2,321,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,321,33,2,0,0,0,0,0,0,0,0,0,0,0,0,17,56,48,173,23,0,0,0,0,0,0,0,0,0,0,2.76025,0.16846,3.39814,2.29097,3498,178,80,0,6,95.7509,34.64702656,9.6889,11.4274,7.7256,4,2,4,4,14,12,35,43,80,150,14,22,265,25,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,27,5,4,22,265,25,1,0,0,0,0,0,0,0,3,0,3,3,13,11,34,42,53,145,10,0,0,0,0,0,0,0,0,0,0,0,0,111.12,371.416,-2300.7233,338.5267
2309,723,0,10,680,351,329,9.99E-27,8.1238,17.5948,9.4709,12.5576,2.1566,0.2401,-0.5584,0,142,46,9,164,35,82,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2265,12.057,8.2736,0,0,0,0,1,1,26,61,55,166,14,10,320,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,319,26,0,0,0,0,0,0,0,0,0,0,0,1,1,26,61,55,166,14,4,1,0,0,0,0,0,0,0,0,2.76049,0.17364,3.39762,2.27715,3477,168,78,0,0,95.5145,34.67171743,9.4412,11.6923,7.0395,6,9,13,10,11,26,34,49,33,149,15,32,282,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,11,11,31,282,11,0,0,0,0,0,0,0,0,6,9,12,10,10,26,33,48,32,138,4,1,0,0,0,0,0,0,0,0,0,0,0,134.479,361.13,-2295.1908,363.6092
2310,723,0,10,682,373,309,1.00E-26,10.1321,14.1993,4.0672,12.2296,0.8322,-0.1847,-0.4039,14,64,58,23,97,21,116,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.346,12.0804,8.2524,0,0,0,0,0,2,34,82,46,82,38,28,336,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,335,34,0,0,0,0,0,0,0,0,0,0,0,0,2,34,82,46,82,38,24,1,0,0,0,0,0,0,0,0,2.76488,0.17516,3.39885,2.25818,3528,277,5,0,0,95.7746,34.89746402,9.956,11.9973,7.4919,3,4,2,5,8,22,49,54,43,75,34,32,321,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16,321,30,0,0,0,0,0,0,0,0,3,4,2,5,8,22,49,54,42,74,30,16,0,0,0,0,0,0,0,0,0,0,0,177.776,286.249,-2316.9778,349.6422
2311,723,0,10,683,379,304,1.00E-26,10.1407,14.3704,4.2297,12.2774,0.7553,0.257,0.0962,24,100,24,21,139,18,105,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3543,12.1029,8.1743,0,0,0,0,0,2,31,67,61,113,17,12,341,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339,38,1,0,0,0,0,0,0,0,0,0,0,0,2,31,67,61,113,17,11,2,0,0,0,0,0,0,0,0,2.76412,0.17341,3.3989,2.30589,3536,270,16,0,0,95.7895,34.80928597,10.0615,12.0475,7.5855,4,2,1,5,6,14,39,57,53,104,16,14,333,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,333,34,1,0,0,0,0,0,0,0,4,2,1,5,6,14,39,57,52,103,14,7,0,0,0,0,0,0,0,0,0,0,0,150.437,303.882,-2322.4927,348.0373
2312,723,0,10,686,389,297,1.01E-26,11.1158,13.9875,2.8718,12.3168,0.6864,0.4799,-0.398,39,98,39,23,145,53,79,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3644,12.0591,8.1448,0,0,0,0,0,0,20,63,92,99,22,2,364,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20,63,92,99,22,1,0,0,0,0,0,0,0,0,0,2.75822,0.16648,3.39728,2.30574,3555,195,97,0,8,95.8186,34.62729984,9.5015,11.2442,7.2189,5,2,8,7,21,16,24,64,114,80,16,28,290,11,0,0,0,0,0,0,0,0,0,1,7,0,1,1,0,1,37,4,8,28,290,11,0,0,0,0,0,0,0,0,5,1,1,7,20,15,24,63,77,76,8,0,0,0,0,0,0,0,0,0,0,0,0,124.317,320.527,-2336.956,345.304
2313,723,0,10,688,376,312,1.01E-26,10.305,14.395,4.0901,12.273,0.8342,-0.1595,-0.3841,16,45,39,21,78,24,126,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2849,12.0505,8.1571,0,0,0,0,0,2,52,72,53,71,29,41,338,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,335,30,0,0,0,0,0,0,0,0,0,0,0,0,2,52,72,53,71,29,30,3,0,0,0,0,0,0,0,0,2.76394,0.17827,3.39876,2.28204,3538,244,17,0,0,95.707,34.7409492,9.7965,11.9468,7.2051,5,5,5,6,8,22,55,64,40,68,25,38,324,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,22,323,23,0,0,0,0,0,0,0,0,5,5,5,6,8,22,55,64,39,65,21,16,1,0,0,0,0,0,0,0,0,0,0,188.173,273.299,-2329.0988,360.9812
2314,723,0,10,695,383,312,1.02E-26,10.0744,15.3742,5.2998,12.5149,1.5829,0.1287,-1.3229,16,151,46,21,169,54,68,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.354,12.0574,8.2628,0,0,0,0,0,0,21,53,75,149,14,2,357,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,357,24,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,75,149,14,0,0,0,0,0,0,0,0,0,0,2.75993,0.16337,3.39801,2.24959,3598,207,87,0,5,95.8486,34.61299291,9.7295,11.4073,7.6699,2,3,7,6,11,12,23,58,97,131,9,16,302,18,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,3,31,2,3,16,302,18,0,0,0,0,0,0,0,0,2,1,3,5,11,11,23,55,66,129,6,0,0,0,0,0,0,0,0,0,0,0,0,109.401,351.858,-2368.9203,348.5297
2315,723,0,10,706,394,312,1.04E-26,10.389,14.8247,4.4357,12.4266,0.8171,-0.1009,-0.152,27,66,36,18,111,31,111,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3541,12.0736,8.1827,0,0,0,0,0,1,38,74,67,79,30,36,337,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,336,44,0,0,0,0,0,0,0,0,0,0,0,0,1,38,74,67,79,29,23,1,0,0,0,0,0,0,0,0,2.76874,0.18351,3.39801,2.31347,3655,253,2,0,0,95.6972,34.77850647,9.7677,11.9315,7.0353,7,5,4,7,18,23,40,68,46,71,30,30,319,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,10,22,318,38,0,0,0,0,0,0,0,0,7,5,4,7,18,23,40,66,45,68,20,8,1,0,0,0,0,0,0,0,0,0,0,164.456,288.161,-2391.2742,369.1858
2316,723,0,10,710,392,318,1.04E-26,9.9445,16.572,6.6276,12.6578,1.7682,0.3113,-1.0023,7,154,48,11,175,56,69,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3606,12.0357,8.2956,0,0,0,0,3,2,14,42,87,160,8,6,370,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,370,18,0,0,0,0,0,0,0,0,0,0,0,3,2,14,42,87,160,8,2,0,0,0,0,0,0,0,0,0,2.76349,0.17005,3.39977,2.24276,3678,202,102,0,8,95.6904,34.65647339,9.4141,11.2474,7.1541,7,10,10,10,20,16,20,59,92,122,11,20,302,11,0,0,0,0,0,0,0,0,0,1,6,1,2,2,1,2,33,5,7,19,302,11,0,0,0,0,0,0,0,0,7,9,4,9,18,14,19,57,59,117,4,1,0,0,0,0,0,0,0,0,0,0,0,88.277,371.92,-2417.5793,358.5207
2317,723,0,10,711,404,307,1.05E-26,11.043,15.3983,4.3553,12.4992,0.8915,0.7514,-0.0161,27,100,41,13,150,55,69,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4135,12.0619,8.2443,0,0,0,0,0,3,16,49,100,118,16,8,373,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,373,28,0,0,0,0,0,0,0,0,0,0,0,0,3,16,49,100,118,16,5,0,0,0,0,0,0,0,0,0,2.76154,0.17098,3.39915,2.27538,3702,185,112,0,6,95.7513,34.56094976,9.3615,11.2351,6.8958,8,9,14,13,14,21,31,57,102,86,13,18,309,16,0,0,0,0,0,0,0,0,0,2,5,3,1,1,1,3,38,4,5,16,309,16,0,0,0,0,0,0,0,0,8,7,9,10,13,20,30,54,64,82,8,2,0,0,0,0,0,0,0,0,0,0,0,98.268,345.385,-2425.1008,354.9092
2318,723,0,10,712,402,310,1.05E-26,10.2663,14.9356,4.6693,12.5087,0.7702,0.0623,0.2111,20,52,29,15,92,57,106,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3596,12.0522,8.1645,0,0,0,0,0,1,40,66,75,74,38,30,351,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,349,37,0,0,0,0,0,0,0,0,0,0,0,0,1,40,66,75,74,38,14,2,0,0,0,0,0,0,0,0,2.77186,0.17877,3.39828,2.28524,3688,191,87,0,0,95.7374,34.5181929,9.514,11.7761,6.5806,8,8,7,12,17,32,49,68,42,57,32,35,321,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,14,28,321,24,0,0,0,0,0,0,0,0,8,8,7,12,17,32,49,63,39,50,18,7,0,0,0,0,0,0,0,0,0,0,0,154.411,290.062,-2412.4536,371.4664
2319,723,0,10,718,373,345,1.06E-26,9.9185,15.736,5.8176,12.4948,1.3315,0.4156,-0.438,0,134,74,4,142,11,91,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2981,12.0992,8.3507,0,0,0,0,0,7,38,67,31,136,50,22,324,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,323,42,1,0,0,0,0,0,0,0,0,0,0,0,7,38,67,31,136,50,15,1,0,0,0,0,0,0,0,0,2.76235,0.17292,3.39771,2.27715,3697,277,9,0,0,95.7293,34.8744322,9.7521,11.9303,7.3971,6,5,14,10,8,12,31,67,19,152,37,15,309,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,13,309,33,0,0,0,0,0,0,0,0,6,5,14,10,8,12,31,66,19,145,27,2,0,0,0,0,0,0,0,0,0,0,0,160.276,332,-2438.6009,368.7791
2320,723,0,10,725,397,328,1.07E-26,10.7779,14.3132,3.5353,12.4995,0.762,0.2884,-0.618,2,118,54,14,120,17,100,83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3586,12.0504,8.311,0,0,0,0,0,4,32,76,39,128,23,31,366,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,364,25,1,0,0,0,0,0,0,0,0,0,0,0,4,32,76,39,128,23,24,2,0,0,0,0,0,0,0,0,2.75959,0.16807,3.39806,2.26175,3755,321,0,0,0,95.9124,34.92338366,10.0966,12.0025,7.7896,2,5,4,4,5,7,41,62,46,116,22,26,364,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,363,20,1,0,0,0,0,0,0,0,2,5,4,4,5,7,41,62,45,116,17,19,1,0,0,0,0,0,0,0,0,0,0,158.729,303.285,-2471.0505,363.6995
2321,723,0,10,725,404,321,1.07E-26,9.7268,14.7259,4.9991,12.5274,0.8921,-0.3454,0.3759,15,60,48,18,103,28,123,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3779,12.0792,8.2368,0,0,0,0,0,2,38,76,61,82,35,36,354,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,353,40,1,0,0,0,0,0,0,0,0,0,0,0,2,38,76,61,82,35,26,1,0,0,0,0,0,0,0,0,2.76918,0.18097,3.39992,2.30835,3762,257,14,0,0,95.7689,34.69607028,9.7186,11.8886,6.9875,2,6,10,12,16,26,56,43,57,64,32,44,324,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,12,30,323,33,0,0,0,0,0,0,0,0,2,6,10,12,16,26,55,43,54,62,20,14,1,0,0,0,0,0,0,0,0,0,0,164.397,289.113,-2459.9823,374.7677
2322,723,0,10,730,405,325,1.07E-26,10.4671,14.2802,3.8131,12.5436,0.7245,-0.1699,-0.4415,19,54,75,13,91,25,113,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3589,12.0741,8.2215,0,0,0,0,0,0,41,83,67,72,22,42,371,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,370,31,1,0,0,0,0,0,0,0,0,0,0,0,0,41,83,67,72,22,39,1,0,0,0,0,0,0,0,0,2.76708,0.17347,3.39982,2.208,3781,283,20,0,0,95.8138,34.74583039,9.8795,11.9333,7.32,1,3,6,7,16,17,56,66,56,62,19,41,358,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,14,357,22,0,0,0,0,0,0,0,0,1,3,6,7,16,17,56,66,53,57,15,27,1,0,0,0,0,0,0,0,0,0,0,174.531,281.502,-2479.4555,374.8445
2323,723,0,10,736,395,341,1.08E-26,10.2222,15.0471,4.8249,12.5363,1.029,-0.1849,-0.6658,6,101,55,29,113,11,117,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2636,12.043,8.2023,0,0,0,0,0,2,53,85,25,113,36,33,366,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,366,23,0,0,0,0,0,0,0,0,0,0,0,0,2,53,85,25,113,36,27,0,0,0,0,0,0,0,0,0,2.75737,0.16558,3.39976,2.20047,3777,294,20,0,0,95.8901,34.79313182,9.9837,11.9975,7.651,1,1,4,4,12,21,51,66,20,117,35,23,363,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,363,18,0,0,0,0,0,0,0,0,1,1,4,4,12,21,51,66,20,116,32,13,0,0,0,0,0,0,0,0,0,0,0,195.445,280.604,-2497.5717,380.1883
2324,723,0,10,742,400,342,1.09E-26,9.3057,15.1281,5.8224,12.5918,1.1539,-0.7203,0.2539,0,180,72,11,178,57,59,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.372,12.0675,8.3889,0,0,0,0,0,0,21,69,42,176,34,2,369,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,369,29,0,0,0,0,0,0,0,0,0,0,0,0,0,21,69,42,176,34,0,0,0,0,0,0,0,0,0,0,2.75789,0.16266,3.39528,2.28918,3848,220,99,0,7,95.8528,34.63654331,9.6065,11.2675,7.6637,4,4,5,7,11,12,37,60,94,149,22,25,297,15,0,0,0,0,0,0,0,0,0,2,2,3,2,1,0,1,38,6,8,25,297,15,0,0,0,0,0,0,0,0,4,2,3,4,9,11,37,59,56,143,14,0,0,0,0,0,0,0,0,0,0,0,0,124.627,348.957,-2533.2078,368.0122
2325,723,0,10,745,403,342,1.10E-26,9.9052,16.3917,6.4865,12.9258,1.908,0.1436,-1.3542,0,198,62,6,192,60,54,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4027,12.0769,8.4298,0,0,0,0,0,0,17,51,59,198,17,2,368,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,368,33,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,59,198,17,0,0,0,0,0,0,0,0,0,0,2.76258,0.16343,3.39959,2.27445,3875,219,108,0,7,95.7419,34.76388189,9.6913,11.4541,7.614,3,4,7,10,9,18,37,46,81,164,11,13,321,21,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,1,29,5,4,13,321,21,0,0,0,0,0,0,0,0,3,3,3,7,9,18,36,45,52,159,7,0,0,0,0,0,0,0,0,0,0,0,0,93.784,377.893,-2543.351,369.599
2326,723,0,10,747,409,338,1.10E-26,10.8345,14.4499,3.6153,12.6396,0.8621,0.1776,-0.9054,3,121,78,8,126,8,94,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3882,12.0709,8.3521,0,0,0,0,0,2,35,76,47,125,16,39,374,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,371,32,1,0,0,0,0,0,0,0,0,0,0,0,2,35,76,47,125,16,34,3,0,0,0,0,0,0,0,0,2.76722,0.17285,3.39817,2.27704,3880,309,0,0,0,95.8264,34.95376179,10.083,12.0122,7.7485,3,3,7,7,3,11,39,78,25,117,21,40,366,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,364,26,1,0,0,0,0,0,0,0,3,3,7,7,3,11,39,78,25,117,16,27,2,0,0,0,0,0,0,0,0,0,0,155.429,305.357,-2545.2455,375.5245
2327,723,0,10,754,428,326,1.11E-26,10.822,14.1807,3.3587,12.718,0.6996,-0.1792,-0.4669,29,63,50,10,122,18,100,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3926,12.0724,8.1871,0,0,0,0,0,1,38,74,78,89,18,34,381,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,377,40,1,0,0,0,0,0,0,0,0,0,0,0,1,38,74,78,89,17,25,4,0,0,0,0,0,0,0,0,2.76571,0.1743,3.3981,2.25888,3918,313,11,0,0,95.8536,34.8184343,9.8939,11.9509,7.1933,9,8,4,6,7,15,58,54,63,69,27,42,357,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,22,357,34,1,0,0,0,0,0,0,0,9,8,4,6,7,15,58,54,61,66,18,20,0,0,0,0,0,0,0,0,0,0,0,153.986,284.807,-2564.4454,383.6946
2328,723,0,10,766,434,332,1.13E-26,11.1191,14.8187,3.6996,12.8215,0.943,0.1203,-1.106,14,165,60,20,178,56,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4204,12.0323,8.3133,0,0,0,0,0,0,22,62,59,169,19,2,419,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,419,13,1,0,0,0,0,0,0,0,0,0,0,0,0,22,62,59,169,19,1,0,0,0,0,0,0,0,0,0,2.76012,0.15868,3.39981,2.26713,3991,257,98,0,9,95.9604,34.68643008,9.8251,11.4124,7.75,1,2,8,4,11,13,37,55,94,143,17,9,364,8,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,38,1,5,9,364,8,0,0,0,0,0,0,0,0,1,1,2,2,11,13,37,55,56,142,12,0,0,0,0,0,0,0,0,0,0,0,0,112.674,332.658,-2624.0943,370.9657
2329,723,0,10,777,438,339,1.14E-26,10.7976,14.8878,4.0902,12.8252,0.9544,0.0604,-1.0027,8,162,55,9,183,12,60,79,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10.4324,12.0594,8.3304,0,0,0,0,0,3,30,68,42,165,12,22,403,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,400,32,0,0,0,0,0,0,0,0,0,0,0,0,3,30,68,42,165,12,16,3,0,0,0,0,0,0,0,0,2.75831,0.16916,3.39785,2.34645,4053,346,0,0,0,95.9778,34.90017345,10.2831,12.0228,8.0354,3,0,3,2,1,4,39,73,31,156,12,27,398,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,396,28,0,0,0,0,0,0,0,0,3,0,3,2,1,4,39,73,31,155,10,16,2,0,0,0,0,0,0,0,0,0,0,133.56,310.758,-2657.5306,380.5394
2330,723,0,10,780,423,357,1.15E-26,9.8614,17.6106,7.7492,13.2277,2.2107,0.2762,-1.2209,0,201,44,18,207,55,67,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,12.0851,8.4034,0,0,0,0,0,0,16,53,77,193,18,3,381,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,381,39,0,0,0,0,0,0,0,0,0,0,0,0,0,16,53,77,193,18,0,0,0,0,0,0,0,0,0,0,2.76111,0.17052,3.39928,2.28428,4056,206,98,0,8,95.7425,34.65033613,9.6308,11.4374,7.4902,2,4,9,6,20,20,33,56,94,150,12,31,320,23,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,30,4,5,31,320,23,0,0,0,0,0,0,0,0,2,4,3,4,20,20,33,54,64,146,7,0,0,0,0,0,0,0,0,0,0,0,0,90.893,379.379,-2660.5544,389.2456
